"geo_id","geo_type","hu","pc_own","tot_pop","pc_un5","pc_un18","pc_ov64","pc_wht","pc_afrm","pc_asn","pc_othm","pc_hisp","hh","fam","pc_fmwc","pc_fhwc","acres","du_cty","du_cmps","prd_viol","foreclsr","asst_unts","avg_huval","sqft_val","avg_n_hval","sqft_n_val","avg_c_hval","sqft_c_val","yrblt_mdn","mdn_rent","qol_cfs","ofns_pers","ofns_prop","ofns_scty","crash","prmry_ems","prmry_fire","pc_nvterm","pc_nappr","pc_nprf35","pc_nhsg","pc_nclgg","pc_hmbl","pc_frlu","pc_lep_hh","cc_prvdrs","cc_cpcty","cc_enrlmt","medhhinc","pc_fmpv","pc_unem","gds_svcs","pc_n_trst","trst_trps","pc_no_vhcl","pc_alt_trn","avg_stcnd"
"550250002022","Census block group","1009","41.5","1931","4.6","14.1","21.4","71.9","5.2","9.6","5.9","7.5","970","463","16.3","3.3","261.4","988","0","4","-5","0","574949","198.8","545775","198.31","220353","175","-5","1607","65","21","28","41","21","237","129","-1","-1","51.9","2.1","33.1","2.9","37.6","1.6","5","318","152","93929","8.6","2.2","P,B","49.7","1741","5","18.3","7.3"
"550250002041","Census block group","641","61.1","1520","11.1","29.3","22.7","56.1","25.4","7.4","5.1","6.1","620","452","36.8","18.4","205","823","0","2","-5","246","455302","188.35","418376","182.09","230293","169.46","-5","373","95","37","43","96","27","568","131","9.5","14.9","61.9","4.9","65","6.6","67.8","0","6","413","232","34792","30.5","15","P,B,G","27.8","2248","19.5","39","6.8"
"550250002042","Census block group","720","77.3","1574","4.5","16.6","33.6","77","2.3","8.3","5.3","7.1","697","424","18.9","3.9","275.1","723","0","5","-5","0","527667","186.46","404552","182.4","269422","225.53","-5","1496","12","5","12","7","22","131","74","-1","-1","41.9","4.2","21.7","3","29.2","4","4","295","80","115553","7.9","0","P,B,G","21.9","1995","0","9","7.1"
"550250002043","Census block group","1256","23.3","2342","8.4","20.8","8.4","47.8","9.5","29.6","4.1","9","1215","530","22.3","4.8","171.6","1301","0","7","-5","96","410416","195.33","384444","214.81","240154","213.89","-5","1237","66","16","56","62","30","234","140","11.1","14.8","45.8","3.5","40.4","4.2","45.3","7.5","2","142","0","80625","3.7","2.5","P,B,G","4.2","1104","7.2","23.6","7.1"
"550250002051","Census block group","554","90.3","1425","5.9","20.1","22.5","81.2","1.7","8.3","4.4","4.5","543","442","29.1","2.3","265.4","559","0","5","-5","0","530977","205.94","468294","210.66","396147","248.5","-5","-5","4","4","4","8","11","62","32","-1","-1","33.3",".6","12.2","2.4","13.8","0","3","161","80","162847","0","0","P,B","58.5","507","0","9.5","6.8"
"550250002052","Census block group","910","35.1","1345","3.8","10.1","39.3","80.2","1.9","9.5","4.8","3.6","889","282","9.4","1.3","171.1","763","0","1","-5","0","527888","202.75","438706","198.22","333749","238.42","-5","1379","11","1","17","2","7","266","91","-1","-1","16.7","0","7.8","2.7","11.8","0","2","153","80","71429","3.7","3.1","P,B","68.8","254","6.5","29","6.2"
"550250002054","Census block group","835","83.3","1701","4.5","14.6","32.1","81.9","2","6.9","5.2","4","808","482","15.5","1.1","422","839","0","13","-5","1","721375","227.65","636762","228.5","352599","254.24","-5","1409","5","0","16","8","13","110","63","-1","-1","28.6","0","19.8","12.7","18.1","0","7","220","144","113304","0","0","B,G","41.5","507","0","4","6.4"
"550250003011","Census block group","1075",".3","1458","1.9","4.8","10.2","47.3","1.9","43.1","3","4.6","986","158","5.9",".8","86.4","1363","0","2","-5","0","-5","-5","-5","-5","-5","-5","-5","1155","14","0","21","4","12","153","115","-1","-1","-1","0","15.4","-1","53.8","11.8","3","66","40","31623","21.9","8","P,B,G","0","2305","21.1","43.8","6.7"
"550250003012","Census block group","780","17.6","1148","3.7","8.7","22.4","64.8","6.1","21.4","2.9","4.9","724","242","13.2","4.4","83.1","852","0","2","-5","95","-5","-5","-5","-5","533426","365.07","-5","1265","43","10","159","64","25","281","199","-1","-1","42.1","1.6","22.2","6.4","44.6","5.4","2","38","2","51875","11.3","0","P,B,G","2.3","2693","22.4","51.5","5.8"
"550250003013","Census block group","658","10.6","1111","3.6","10.7","15.6","46.1","5.9","36.6","4.8","6.6","603","151","7.6","1.8","59.7","659","0","1","-5","5","559467","248.32","729433","211.82","-5","-5","-5","1210","22","3","15","12","11","54","56","-1","-1","35.7","1.7","33.9","7.4","35","2.2","4","84","40","56029","28.2","0","B,G","3.5","2305","7.7","32.6","6.7"
"550250004073","Census block group","551","83.4","1428","4.7","22.8","24.4","70","8.3","5.5","5.3","10.9","541","395","23.1","5","281.1","552","0","11","-5","0","457801","197.24","474800","192.16","200050","170.29","-5","-5","36","2","22","24","19","149","114","14.5","11.3","60.5","3.6","52.8","5.6","59.8","0","11","540","227","117847","0","4.1","P,B,G","40.6","781","0","41.4","7.9"
"550250004081","Census block group","264","15.5","787",".8","2","86.9","90.2","2.4",".8","2.5","4.1","207","55","4.3","1.4","639.7","1186","0","4","-5","78","-5","-5","-5","-5","-5","-5","-5","2852","143","18","106","129","91","621","271","-1","-1","-1","16.7","77.8","6.7","77.8","3.3","11","878","837","42188","0","0","P,B,G","8.9","2522","54.2","0","7.5"
"550250004082","Census block group","931",".6","1202","2.6","6.5","29.7","67.5","10.7","7.8","2.4","11.6","836","183","6.1","2.8","295.5","1150","0","7","-5","81","-5","-5","462100","243.72","-5","-5","-5","1195","137","27","436","213","65","371","249","-1","-1","100","11.3","69.8","7.5","84.7","4.3","14","785","705","39402","9.6","1.2","P,B,G",".1","886","12.8","24.2","7.3"
"550250004091","Census block group","443","64.5","950","4.4","18.7","15.7","54.6","6.2","16.2","5.8","17.2","425","217","21.2","2.1","87.9","440","0","3","-5","1","485714","203.05","416875","203.22","148268","183.8","-5","978","23","3","22","10","43","123","66","-1","-1","27.3","9.8","48.8","0","56.8","0","6","188","131","115800","0","9.9","P,B,G","29.3","886","0","6.3","6.8"
"550250004092","Census block group","660","38.7","1146","3.4","12","9","66.6","4.2","15.1","5.3","8.8","641","225","12.3","2.3","92.7","660","0","2","-5","11","537715","202.17","416300","178.99","222234","230.33","-5","1367","15","1","22","10","9","68","50","-1","-1","-1","13.9","50","4.5","48.7","5.4","1","6","0","61555","0","1.2","P,B,G","8.6","747","17.3","10","6.9"
"550250004093","Census block group","950","47.6","2312","5.6","26.9","12","48.5","14.5","21.8","3.8","11.3","908","554","31.5","6.1","506.1","948","0","5","-5","0","582285","200.3","544375","204.06","182254","153.11","-5","1766","135","33","66","133","21","230","137","8.8","15.2","58.6","6.5","52.3","13.5","58.3","3.1","10","711","131","125536","0","9.9","P,B,G","41.9","986","9","16.8","6.9"
"550250004101","Census block group","518","7.1","834","3.8","9.8","7.2","65","3.8","14.1","3.5","13.5","490","140","11.4","3.1","265.1","1020","0","2","-5","39","-5","-5","-5","-5","117252","190.86","-5","1360","191","27","447","187","78","177","145","-1","-1","68.8","11.5","67.3","20.6","72.4","5.6","6","773","126","70216","0","2.4","P,B,G","47","1995","4.5","26.5","6.9"
"550250004102","Census block group","590","0","956","4","9.3",".9","69.5","5","12.4","4.2","8.9","582","140","8.9","1.2","94.2","593","0","3","-5","0","-5","-5","-5","-5","-5","-5","-5","1246","34","9","45","40","40","113","85","-1","-1","-1","3.6","71.4","6.7","57.1","0","4","561","70","58591","0","0","P,B,G","0","1240","2.3","3.2","7"
"550250005011","Census block group","838","69.3","1757","4.7","17.2","25.2","80.9","4.6","4.2","4.6","5.7","813","475","21.3","2.7","357.4","838","0","13","-5","0","438150","207.59","432386","207.35","214306","146.31","-5","1304","37","12","37","53","18","192","100","-1","-1","30.3","4.8","24.1",".9","30.9","1.4","11","446","90","104259","0","2.3","P,B,G","42.1","881","4.2","11.7","6.8"
"550250005012","Census block group","167","95.6","470","8.3","24.6","22.8","72.8","2.1","5.3","8","11.7","162","117","22.1","1.1","72.8","170","0","2","-5","0","382396","200.06","351118","216.28","-5","-5","-5","-5","7","0","6","4","6","52","26","-1","-1","-1","8.3","37.5","5","37.5","-5","9","292","29","-5","-5","-5","P,B,G","65.3","493","-5","-5","7"
"550250005013","Census block group","391","57.6","854","7.6","22.7","15.3","52.2","23.1","4.8","5.3","14.6","377","225","30.2","9.3","106.7","394","0","6","-5","57","351508","211.1","316905","224.04","-5","-5","-5","997","46","8","38","37","10","121","104","-1","-1","68.9","13.2","84.1","13.3","78.3","15","7","118","30","58750","10.4",".9","P,B","36.5","881","4.3","35.3","7.8"
"550250005014","Census block group","503","60.6","1274","7.5","23.6","15.5","64.8","10.3","5.7","6.9","12.4","487","308","24","6.4","203.9","515","0","5","-5","27","431464","203.13","417194","207.44","176775","149.75","-5","1191","69","20","32","40","12","160","69","-1","-1","60.7","8.5","62.4","3.4","62","7.4","5","104","19","110882","0","0","P,B,G","6.2","881","10.1","9.1","6.9"
"550250005041","Census block group","657","64.6","1455","6.3","19.6","14.6","66.5","9.1","7.5","6","10.9","642","358","23.1","4.2","171","662","0","9","-5","0","390047","215.67","377950","207.11","273865","194.15","-5","1214","33","2","15","13","9","132","73","7.7","25","66.7","3.5","40.7","7.8","39.6","0","6","133","13","109253","0","7.8","B","27.8","881","4.3","38.4","6.7"
"550250005042","Census block group","656","52.9","1423","6.3","19.2","8.4","64.8","8.6","7.8","5.3","13.5","646","376","25.5","6","145.2","653","0","14","-5","16","374547","216.74","364344","215.73","260592","229.32","-5","1101","22","9","17","29","13","114","64","7.3","14.5","62","6.6","57.6","7.4","65","1.4","6","200","172","82744","0","3.7","P,B,G","22.8","978","0","17.7","5.9"
"550250007003","Census block group","527","83.3","1276","5.6","20.5","22.6","85.2","2.7","2.7","5.5","3.9","521","369","32.2","4.8","283.8","581","0","10","-5","0","602445","294.35","648364","302.27","-5","-5","-5","-5","17","8","9","14","26","156","69","-1","-1","26.7","0","10.8","0","7.8","0","6","247","102","158233","0","8.7","P,B,G","26.9","894","0","15.7","6.2"
"550250008001","Census block group","710","27.7","1311","3.7","9.6","7.5","71.1","2.7","11.7","6.7","7.8","686","231","12.6","2.9","103.2","711","47","5","-5","4","456935","311.08","396445","329.59","191553","248.87","-5","1646","15","1","23","22","20","51","38","-1","-1","-1","0","6.3","0","9.4","1.6","4","249","187","67674","0","0","P,B,G","2.4","2490","12.7","49.1","5.7"
"550250008002","Census block group","636","93.7","1494","6.3","22.7","22.4","86.6","1.1","1.7","6.4","4.2","622","427","31.4","3.4","232.9","667","0","8","-5","0","582124","297.21","509074","310.6","-5","-5","-5","2510","16","1","4","21","8","64","34","-1","-1","23.9","0","1.6","2.1","8.1","0","2","77","44","126146","3.3","2.7","B,G","33.3","786","8.7","23.5","6.8"
"550250008003","Census block group","544","70.4","1044","5","16.6","16.9","80","4.6","5.3","5.4","4.7","525","290","19.4","2.5","137","538","0","8","-5","8","494519","308.3","449267","317.41","-5","-5","-5","1316","7","1","7","1","36","92","77","-1","-1","28","1.9","16.6","3.5","14.5","0","1","32","0","83958","0","2.3","P,B,G","14.5","1921","7.4","40.3","5.8"
"550250009011","Census block group","421","93","1114","5.8","25.5","19.7","88.5",".8","2.6","6.5","1.6","415","310","34.9","3.9","92.8","425","0","2","-5","0","732619","354.13","591461","310.46","-5","-5","-5","-5","7","0","7","3","17","78","53","-1","-1","14.8","0",".7","2.7","2.9","0","1","48","0","212986","2.4","2.7","P,B,G","25.2","1571","18.2","40.5","5.9"
"550250009012","Census block group","518","62.6","1132","4","20","18.5","81.4","1.2","4.5","8","4.8","503","300","26.6","2","67.3","526","0","0","-5","0","732412","365.13","651517","348.95","599555","404.09","-5","1269","14","0","20","8","22","66","59","-1","-1","18.2","0",".8","5.6","6.6","0","1","48","0","162045","0",".4","P,B,G","9.1","1173","7.7","45.4","7.6"
"550250009021","Census block group","538","18","1406","4.1","10.2","3.4","83.4",".7","7.4","4.4","4.1","517","110","9.3","1.9","49.8","503","25","31","-5","0","834999","314.8","568634","300.17","-5","-5","-5","1495","10","2","19","9","13","52","52","-1","-1","-1","0","0","0","11.8","0","4","358","121","26577","22.6","5.9","P,B,G","0","1596","19.2","31.1","5.8"
"550250009022","Census block group","421","56.5","1044","3.1","15.6","14.3","80.2","1","6.5","7.6","4.8","393","197","23.7","2","76.2","411","16","1","-5","0","863574","327.42","807563","319.36","316830","304.12","-5","-5","5","3","8","8","14","94","77","-1","-1","28.6","0","0","4.5","6.5","0","3","283","46","-5","15.6","1.7","P,B,G","7","1201","29.3","71.8","6"
"550250009023","Census block group","1095","12.7","1708","2.3","6.1","5","70.6","1.8","19","4.2","4.4","1046","169","5.2",".7","68.7","1117","0","4","-5","62","693004","337.23","531108","331.32","289080","262.97","-5","1191","69","21","41","62","18","132","89","-1","-1","33.3","0","37.3","10","41.8","6","2","202","23","32344","0","0","B,G","0","1599","47.6","75.2","6.8"
"550250009024","Census block group","774","44.1","1537","4.2","14.4","10.3","83.7","1.2","6.2","5.5","3.4","757","304","17.3","1.7","138.8","766","0","8","-5","0","614283","349.78","482547","335.11","-5","-5","-5","1906","20","4","12","14","20","78","44","-1","-1","6.5","0","0","6.3","3.5","0","5","327","254","85357","38.4","0","P,B,G","11.2","3471","4","56.5","6.3"
"550250010001","Census block group","465","70","1423","4.1","14.8","12.9","88.5","1.5","1.8","4.7","3.5","460","263","27.4",".9","297.8","478","376","7","-5","0","622865","364","641574","395.28","-5","-5","-5","1859","11","3","7","8","15","69","63","-1","-1","18.5","0","3.4","2","4.2","0","3","138","157","129107","2.2","7.2","P,B","3.4","1377","2.3","44.5","7.2"
"550250010002","Census block group","507","66.7","1094","6.4","19.7","18.3","87.2","1.6","1.7","6.6","2.8","487","295","22","2.5","89.3","514","0","6","-5","0","561731","351.09","459904","349.56","395940","283.83","-5","1561","5","2","8","8","16","53","45","-1","-1","11.8","0","3.8","4.7","3.8","0","4","86","128","119792","0","1.9","B","0","785","1.7","36.8","7"
"550250011011","Census block group","388","1.6","881","2.8","4.2",".8","47.2","2.5","44.7","3.3","2.3","375","31","2.4","1.6","14.9","386","0","7","-5","0","-5","-5","-5","-5","-5","-5","-5","1249","15","1","19","13","21","72","121","-1","-1","-1","-1","-1","-1","-1","32","3","153","26","-5","100","0","B","0","873","37.2","95.6","7.2"
"550250011012","Census block group","487",".6","1416","3.7","7.7","1","71.8","3.5","15.5","3.2","5.9","483","64","8.1","3.9","24.8","467","0","3","-5","0","-5","-5","432500","284.66","-5","-5","-5","1896","30","8","25","32","24","95","101","-1","-1","-1","-1","-1","-1","-1","8.5","4","117","35","14554","50","2.1","P,B","0","1235","45.4","79.6","7.8"
"550250011013","Census block group","516",".4","1610","4.3","11.2","1.7","49.3","4.3","37.9","5.8","2.8","479","75","13.2","4","36.8","413","51","0","-5","102","-5","-5","545200","375.14","-5","-5","-5","1809","34","3","20","35","35","135","130","-1","-1","-1","-1","-1","-1","-1","0","2","100","101","16522","100","8.6","P,B","0","4500","57.7","73.4","7.8"
"550250011014","Census block group","660",".3","1604","4.6","8.8",".3","68.4","3.3","20.3","4.2","3.7","648","94","8","2","88.7","678","64","1","-5","24","-5","-5","468788","278.19","-5","-5","-5","1571","14","2","29","14","33","228","231","-1","-1","-1","-1","-1","-1","-1","4.4","4","223","147","17841","40","3.5","B,G","0","4911","42.3","53.3","6.7"
"550250011021","Census block group","268","1.3","3113",".6","1.6",".1","64.5","1.8","21.7","6.3","5.7","157","28","7","2.5","147.7","51","1279","0","-5","0","-5","-5","-5","-5","-5","-5","-5","894","19","2","23","19","50","258","361","-1","-1","-1","-1","-1","-1","-1","0","2","150","121","-5","100","7.2","P,B,G","0","3316","55.6","80","7.2"
"550250014013","Census block group","677","30.2","1591","6","23.2","10.7","27.8","13.6","23.6","5.6","29.4","640","287","23.4","6.1","224.6","682","0","7","-5","57","257147","191.65","255870","190.86","137000","142.71","-5","1150","114","30","55","94","42","242","204","10.9","27.3","77.6","24.9","82.5","11.2","80.9","16","5","174","94","68101","20.6","0","P,B,G","11.9","2272","1.8","35.3","7"
"550250014014","Census block group","507","36.9","1337","7.3","26.3","9.5","31","8.1","9.9","6.7","44.4","480","251","27.9","6.2","579.8","517","0","4","-5","0","289663","206.11","279662","208.45","220875","170.43","-5","1386","60","16","63","38","47","106","103","-1","-1","81.1","34.4","86.4","5.4","82.1","36.7","8","358","183","-5","61.3",".4","P,B","15.5","714","0","18.8","6.7"
"550250014021","Census block group","762","22.9","1465","5.4","17.5","9.3","57.8","17.4","3.9","4.3","16.6","703","322","19.5","7.3","1370.9","752","0","4","-5","0","520010","247.57","424275","213.79","129293","158.01","-5","1176","109","24","45","113","70","236","209","11.3","28.8","80.7","14.4","65.3","4.6","62.2","6.5","14","477","277","90919","14.5","0","P,B,G","21.8","2413","6.1","9.4","6.9"
"550250014022","Census block group","426","43.3","1146","5.8","24.5","13.4","48.3","18.8","4.4","6.3","22.3","425","276","29.9","5.6","151.1","431","0","12","-5","0","463869","181.91","441856","170.13","205438","169.04","-5","1239","34","10","23","38","10","147","84","-1","-1","63.6","22.9","77.1","8","70.1","6.8","8","164","103","95978","0","0","B","9.7","502","0","24.4","7.7"
"550250014023","Census block group","536","29.8","1099","7.4","24.9","8","39","29.6","6.2","9.3","16","518","203","24.6","12.5","126.8","557","0","7","-5","116","-5","-5","-5","-5","186512","168.01","-5","-5","117","31","59","99","36","196","126","-1","-1","76.3","7.5","86.9","18.1","87.8","-5","9","279","182","-5","-5","-5","P,B,G","23.7","928","-5","-5","7.9"
"550250014024","Census block group","337","59.8","726","5.4","17.4","19.4","77","5.6","5.6","4.8","6.9","328","196","25.3","4.6","191.9","331","0","2","-5","0","527763","190.1","489500","175.76","251683","154.68","-5","903","11","3","11","8","14","83","57","-1","-1","29.2","5.9","30.5","1.5","34.1","0","7","156","110","-5","0","2.6","B","74","502","9.9","5.6","7.1"
"550250015011","Census block group","397","59.8","894","6.7","22.7","18.8","58.9","14.3","5.2","9.1","12.5","378","248","28.4","9.2","167.4","393","0","3","-5","52","701439","315.13","706280","349.92","-5","-5","-5","1464","45","8","10","39","11","118","55","-1","-1","-1","20","80","6.3","85.7","0","1","30","21","113181","2.3","6.6","P,B","50.4","510","1.3","22.2","7.5"
"550250015012","Census block group","670","33","1328","6.4","20.6","10.9","52.9","15","2.3","4.4","25.4","636","278","21.9","8.3","85.5","693","0","0","-5","71","642936","333.9","518663","237.9","229300","182.98","-5","1266","42","14","25","58","7","139","87","12.7","36.4","86.3","17.7","85","10.6","82.8","1.1","4","217","125","65196","5.5","1.1","B","33.9","510","9.8","18.4","8.3"
"550250015022","Census block group","488","33.9","1108","6","24.5","11.1","29.4","30.6","4.2","5.6","30.2","446","242","29.8","13.7","785.7","488","0","13","-5","201","305130","192.49","280700","205.21","229480","218.99","-5","1357","91","33","47","114","43","311","181","9.8","33.3","-1","15.7","92.4",".2","66.1","0","7","291","124","-5","23.7","0","B","1.2","580","0","4.6","6.5"
"550250015023","Census block group","371","80.2","910","4.9","27.9","9.3","40.9","6.9","2.4","4.9","44.8","348","214","34.8","6.6","321","430","0","0","-5","0","365477","221.39","382256","222.62","-5","-5","-5","-5","29","18","10","54","7","130","93","-1","-1","87.3","16.4","87.1","6.6","84.9","0","3","24","11","-5","48.5","40.2","B","9.1","580","0","0","8"
"550250015024","Census block group","890","61.6","2053","6.5","20.9","9.1","50.1","12.3","7.2","7.3","23.1","873","449","25.9","6","154.5","892","0","15","-5","0","339216","209.71","324544","207.58","163476","167.31","-5","1125","50","12","29","36","16","162","112","10.1","19.1","66.7","12.7","75.3","9.9","70.5","0","5","90","11","71567","4.1","1","B","24.3","580","0","8.6","7.6"
"550250016031","Census block group","852",".4","1796","2","5.6",".3","45.5","1.1","45.7","3.2","4.5","842","85","5.6","2.1","18","996","0","1","-5","0","-5","-5","374433","297.88","-5","-5","-5","1542","48","16","47","54","53","220","288","-1","-1","-1","-1","-1","-1","-1","7.4","0","0","0","-5","-5","3.1","P,B,G","0","4771","76.5","74.3","7.3"
"550250016032","Census block group","1650","0","3916","7.2","16.8",".5","66","1.7","19.6","6.4","6.4","1588","265","14","5","15.8","1086","0","9","-5","0","-5","-5","-5","-5","-5","-5","-5","1309","224","54","102","349","41","372","390","-1","-1","-1","-1","-1","-1","-1","1.7","0","0","0","13546","-5","8.5","P,B,G","0","1567","63.7","77.8","7"
"550250016033","Census block group","411","0","1021","3","7.7",".4","67.1","1.7","16.7","5.8","8.8","394","52","7.1","3.6","9.6","792","0","22","-5","0","-5","-5","629200","336.47","-5","-5","-5","2142","69","26","29","128","46","280","291","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","-5","100","5.6","P,B,G","0","3851","52.2","94","7.4"
"550250016041","Census block group","704",".2","1561","2.6","5.6",".6","72.9","1.9","13.6","3.7","7.9","666","79","5.4","3.2","17.1","858","206","21","-5","0","-5","-5","533600","251.22","256300","348.23","-5","1231","237","61","156","404","40","418","431","-1","-1","-1","-1","-1","-1","-1","3.3","0","0","0","25362","100","3.2","P,B,G","0","4213","65.4","94.8","7.5"
"550250016042","Census block group","705",".6","1882","3","7.7",".8","74.1","2.6","8.8","7.4","7.1","617","74","5.8","1.5","15","635","448","16","-5","0","-5","-5","541400","221.61","-5","-5","-5","1563","29","3","23","30","10","151","305","-1","-1","-1","-1","-1","-1","-1","3.2","0","0","0","20661","100","6.5","P,B,G","9","362","50.2","68.4","7.3"
